"site","dummy","distRoad","occ","temp","precp","barren","crop","decBroad","mixed","evBroad","herb","shrub","elev","tpi","tri","X","Y","species","resolution"
2397,0,5.80865669250488,0,7.77039909362793,25.2845363616943,38.4576683044434,0.237831175327301,0.342476695775986,6.84060049057007,0.159340590238571,9.76909255981445,43.6358489990234,1115.14294433594,-0.0773783773183823,47.3318519592285,-785.73955761392,-1284.98932304778,"AustralPygmyOwl",25
2398,0,3.95814204216003,0,10.3645782470703,28.9720916748047,36.2295570373535,0.358863145112991,0.17122146487236,5.90762233734131,0.0614227019250393,4.3278603553772,52.6296157836914,683.825073242188,-0.603978395462036,53.6311988830566,-760.73955761392,-1284.98932304778,"AustralPygmyOwl",25
2399,0,15.5172996520996,0,10.1885213851929,29.386157989502,43.6405868530273,0.265341192483902,0.367342174053192,2.85813498497009,0,4.09485626220703,48.6357917785645,742.579467773438,0.360390365123749,33.9981346130371,-735.73955761392,-1284.98932304778,"AustralPygmyOwl",25
2400,0,6.23278713226318,0,10.4665937423706,31.2532520294189,37.5291175842285,0.0856676772236824,0.158379971981049,4.94410610198975,0,1.74025917053223,55.271556854248,709.648803710938,-0.363092631101608,30.2367172241211,-710.73955761392,-1284.98932304778,"AustralPygmyOwl",25
2401,0,15.8339385986328,0,10.1375799179077,32.1854057312012,23.5906715393066,0,0.00497714197263122,9.2899284362793,0,0.484365582466125,66.5119094848633,786.198303222656,0.0408352389931679,35.3848457336426,-685.73955761392,-1284.98932304778,"AustralPygmyOwl",25
2402,0,27.515115737915,0,11.6181678771973,35.9220542907715,29.9612560272217,0.0573361776769161,0.0546515434980392,6.25466299057007,0,0.566575586795807,63.0727729797363,521.132934570312,-0.325691610574722,29.5407943725586,-660.73955761392,-1284.98932304778,"AustralPygmyOwl",25
2403,0,21.3662910461426,0,12.2144241333008,37.922492980957,28.0528907775879,0.031950306147337,0.0406240113079548,6.60763263702393,0,0.134982779622078,65.1256713867188,403.657501220703,0.993852257728577,28.7468490600586,-635.73955761392,-1284.98932304778,"AustralPygmyOwl",25
2404,0,15.549861907959,0,13.3056583404541,41.2797927856445,37.544017791748,0.436526268720627,0.160729125142097,2.0034966468811,0,0.714958012104034,59.1346282958984,177.334075927734,-0.28727713227272,5.15681457519531,-610.73955761392,-1284.98932304778,"AustralPygmyOwl",25
2405,0,4.72009706497192,0,13.4214286804199,42.5542526245117,27.9822959899902,0.0198131650686264,0.0928833037614822,1.28031492233276,0,0.114966303110123,70.4006958007812,151.63053894043,-0.0543990544974804,5.1074161529541,-585.73955761392,-1284.98932304778,"AustralPygmyOwl",25
2406,0,6.26219511032104,0,13.3790588378906,43.2360763549805,29.4522724151611,0.0135778430849314,0.0474709756672382,1.05580019950867,0,0.00712292036041617,69.4308624267578,153.194351196289,-0.0548376776278019,7.01516199111938,-560.73955761392,-1284.98932304778,"AustralPygmyOwl",25
2407,0,7.08003520965576,0,13.1185150146484,43.9377899169922,8.46678638458252,0.00327155482955277,0.0544220954179764,10.2935056686401,0,0.0671257227659225,81.1150436401367,193.107925415039,0.120010979473591,2.7780590057373,-535.73955761392,-1284.98932304778,"AustralPygmyOwl",25
2408,0,7.42235040664673,0,13.061164855957,44.8179473876953,2.49508285522461,0,0,11.9505910873413,0,0,85.5591278076172,189.933181762695,0.00329434778541327,1.16254997253418,-510.73955761392,-1284.98932304778,"AustralPygmyOwl",25
2409,1,3.64180827140808,0,13.176778793335,46.319953918457,5.30121183395386,0.461139678955078,0.028440797701478,10.9679327011108,0,0.0411743596196175,83.2063369750977,157.574371337891,0.141939982771873,4.47681856155396,-485.73955761392,-1284.98932304778,"AustralPygmyOwl",25
2410,1,5.57230520248413,0,13.3496589660645,47.9799461364746,18.0099201202393,11.4786109924316,0.541394889354706,11.147047996521,0,1.05118596553802,57.066650390625,95.4177398681641,-0.140943467617035,8.38522529602051,-460.73955761392,-1284.98932304778,"AustralPygmyOwl",25
2411,1,2.94705939292908,0,13.4485969543457,49.7802658081055,26.55735206604,4.57763242721558,0.848882496356964,8.50803852081299,0,1.31710243225098,53.5142364501953,49.4725723266602,-0.742258548736572,6.97284317016602,-435.73955761392,-1284.98932304778,"AustralPygmyOwl",25
2412,1,3.98441767692566,0,13.4579916000366,45.4355697631836,30.890926361084,0.036584060639143,0.0617413818836212,5.64648818969727,0,1.53435277938843,47.3891563415527,20.7109622955322,-0.000671614659950137,1.67327582836151,-410.73955761392,-1284.98932304778,"AustralPygmyOwl",25
2413,0,4.71972799301147,0,13.3032999038696,38.4783782958984,17.0775909423828,0,0,10.8251552581787,0.0404182299971581,0.067663162946701,64.8284759521484,55.5244636535645,0.101947709918022,4.6925253868103,-385.73955761392,-1284.98932304778,"AustralPygmyOwl",25
2414,0,38.7088737487793,0,8.53873252868652,342.866027832031,0.12426596134901,0.174624353647232,0.295153111219406,38.7570266723633,47.8850021362305,0.0790529623627663,6.5594687461853,113.672828674316,-0.115887254476547,20.0916862487793,-1185.73955761392,-1309.98932304778,"AustralPygmyOwl",25
2415,1,38.7088737487793,0,8.53873252868652,342.866027832031,0.12426596134901,0.174624353647232,0.295153111219406,38.7570266723633,47.8850021362305,0.0790529623627663,6.5594687461853,113.672828674316,-0.115887254476547,20.0916862487793,-1160.73955761392,-1309.98932304778,"AustralPygmyOwl",25
2416,1,17.3380470275879,0,8.95452499389648,372.085723876953,0.232336819171906,0.352866172790527,0.609789729118347,38.9109191894531,47.5895156860352,0.0811167657375336,6.43267774581909,207.435958862305,0.112469896674156,23.7643070220947,-1135.73955761392,-1309.98932304778,"AustralPygmyOwl",25
2417,1,3.38855504989624,0,10.3464393615723,395.647399902344,0.0306063108146191,6.12364149093628,2.20828771591187,37.7419700622559,33.6193084716797,0.59696090221405,2.22060251235962,80.2715225219727,0.0430856682360172,13.3756475448608,-1110.73955761392,-1309.98932304778,"AustralPygmyOwl",25
2418,0,3.38855504989624,0,10.3464393615723,395.647399902344,0.0306063108146191,6.12364149093628,2.20828771591187,37.7419700622559,33.6193084716797,0.59696090221405,2.22060251235962,80.2715225219727,0.0430856682360172,13.3756475448608,-1085.73955761392,-1309.98932304778,"AustralPygmyOwl",25
2419,0,47.3818893432617,0,9.93914318084717,410.860076904297,0.0370102934539318,0.377719283103943,0.643302500247955,41.6044464111328,23.5294723510742,0.834151804447174,6.55528926849365,147.091003417969,-1.6301109790802,53.108814239502,-1060.73955761392,-1309.98932304778,"AustralPygmyOwl",25
2420,1,13.2955160140991,0,7.90707921981812,331.776428222656,1.65744733810425,1.84139609336853,1.07725059986115,40.7232666015625,16.8841781616211,7.93063354492188,11.8527097702026,605.061584472656,-1.13856518268585,163.72216796875,-1035.73955761392,-1309.98932304778,"AustralPygmyOwl",25
2421,1,10.361349105835,1,7.70978689193726,285.513549804688,3.40393447875977,1.95334553718567,1.79826939105988,38.0252571105957,16.8342800140381,10.7335968017578,11.6315317153931,680.993591308594,-0.949162065982819,185.28337097168,-1010.73955761392,-1309.98932304778,"AustralPygmyOwl",25
2422,1,9.94492340087891,0,6.27100992202759,212.244018554688,4.37626218795776,6.48621129989624,4.05193901062012,33.5139122009277,18.933895111084,10.8398494720459,11.7121381759644,989.644958496094,0.211167886853218,206.278762817383,-985.73955761392,-1309.98932304778,"AustralPygmyOwl",25
2423,1,5.52139949798584,0,6.58421230316162,159.467544555664,5.67775297164917,6.10936689376831,7.19982528686523,32.3560180664062,21.4744510650635,10.381010055542,13.5922060012817,996.33251953125,-0.641049265861511,158.635894775391,-960.73955761392,-1309.98932304778,"AustralPygmyOwl",25
2424,1,4.20605134963989,0,8.11576271057129,118.188270568848,3.30400848388672,10.607177734375,13.1279029846191,24.1969223022461,15.5563201904297,18.2357902526855,13.4713973999023,752.100402832031,-0.55678927898407,49.9929046630859,-935.73955761392,-1309.98932304778,"AustralPygmyOwl",25
2425,1,8.84339237213135,0,7.14749526977539,66.100700378418,14.6998443603516,2.81356048583984,4.85486268997192,21.5113506317139,5.24709177017212,11.764310836792,38.4388847351074,1010.54620361328,-0.206723049283028,75.6202774047852,-910.73955761392,-1309.98932304778,"AustralPygmyOwl",25
2426,1,4.29660797119141,0,7.86809730529785,46.4120140075684,32.4428482055664,0.559364855289459,0.216932147741318,14.3311424255371,0.105168648064137,6.27073526382446,45.9295310974121,938.117248535156,0.372367441654205,48.9509239196777,-885.73955761392,-1309.98932304778,"AustralPygmyOwl",25
2427,0,3.06306719779968,0,8.90092277526855,36.176097869873,33.524730682373,0.625859081745148,0.133941784501076,8.37424182891846,0.127632305026054,8.20726490020752,48.4879684448242,776.575073242188,-0.102140367031097,27.0534706115723,-860.73955761392,-1309.98932304778,"AustralPygmyOwl",25
2428,0,12.0977153778076,0,8.25039577484131,28.2768363952637,44.4367904663086,0.0500959157943726,0.0174588356167078,4.67601585388184,0.192908883094788,7.48531293869019,42.669002532959,936.630859375,0.395814687013626,41.0110664367676,-835.73955761392,-1309.98932304778,"AustralPygmyOwl",25
2429,0,5.72776746749878,0,8.4436149597168,24.333683013916,42.5241088867188,0.275331735610962,0.273750096559525,5.01044321060181,0.0810910314321518,7.59098100662231,43.9896926879883,936.761901855469,-0.358344584703445,29.8613185882568,-810.73955761392,-1309.98932304778,"AustralPygmyOwl",25
2430,0,17.1507263183594,0,7.43016958236694,23.1122932434082,34.3935546875,0.65093606710434,0.42136088013649,8.83050155639648,0.82497364282608,10.3941020965576,43.2349891662598,1164.36376953125,0.385507553815842,46.202938079834,-785.73955761392,-1309.98932304778,"AustralPygmyOwl",25
2431,1,10.0390424728394,0,10.0355978012085,26.0356788635254,40.4812965393066,0.104542016983032,0.0813513472676277,5.05118751525879,0.139804318547249,4.2668890953064,49.0561790466309,740.785095214844,-0.27437749505043,51.56982421875,-760.73955761392,-1309.98932304778,"AustralPygmyOwl",25
2432,1,8.8607292175293,0,10.2549505233765,27.8024997711182,30.687707901001,0.233501747250557,0.158595517277718,7.07190561294556,0.0164550077170134,1.54451608657837,60.2822265625,719.859985351562,0.489052176475525,37.4087028503418,-735.73955761392,-1309.98932304778,"AustralPygmyOwl",25
2433,0,4.49213457107544,0,10.9527053833008,29.9734973907471,29.9504280090332,0.0478201061487198,0.0327116772532463,5.90971279144287,0.0140019385144114,0.628556251525879,63.3455429077148,611.562133789062,-0.140669569373131,15.7458372116089,-710.73955761392,-1309.98932304778,"AustralPygmyOwl",25
2434,0,8.82124710083008,0,11.6703290939331,32.7543029785156,37.2228240966797,0.434945553541183,0.108068034052849,4.39546060562134,0,1.52403020858765,56.0847854614258,476.205871582031,-0.219609692692757,18.2787380218506,-685.73955761392,-1309.98932304778,"AustralPygmyOwl",25
2435,0,16.0769729614258,0,12.3474826812744,35.1583137512207,40.5355834960938,0.593253910541534,0.250377833843231,2.12301588058472,0,1.87670135498047,54.5610656738281,353.796813964844,0.25175529718399,17.015661239624,-660.73955761392,-1309.98932304778,"AustralPygmyOwl",25
2436,0,8.42394638061523,0,12.535870552063,36.8677597045898,35.2498245239258,0.106884703040123,0.0426697209477425,3.00603342056274,0,0.205054074525833,61.3638381958008,309.759674072266,-0.383497416973114,15.1425743103027,-635.73955761392,-1309.98932304778,"AustralPygmyOwl",25
2437,0,4.61742687225342,0,12.5908508300781,38.6521606445312,24.4282665252686,0.0500392392277718,0.0380481593310833,3.15969038009644,0,0.0788639634847641,72.2086029052734,294.680694580078,0.113871991634369,8.05441665649414,-610.73955761392,-1309.98932304778,"AustralPygmyOwl",25
2438,0,8.88119888305664,0,12.7418403625488,40.3076210021973,27.5642471313477,0,0.0820097848773003,2.97809195518494,0,0.0340249463915825,69.2404327392578,259.228240966797,-0.0220095813274384,7.8321647644043,-585.73955761392,-1309.98932304778,"AustralPygmyOwl",25
2439,0,5.79764604568481,0,12.845531463623,41.5351982116699,39.6607856750488,0.057755246758461,0.0520918145775795,0.705336332321167,0,0.0634464025497437,59.4082298278809,230.273880004883,0.00840966682881117,7.3072075843811,-560.73955761392,-1309.98932304778,"AustralPygmyOwl",25
2440,0,13.2375440597534,0,12.8316736221313,42.2776641845703,16.1348686218262,0,0.0341784358024597,6.05701112747192,0,0,77.7363662719727,222.86296081543,0.0230778399854898,5.93458366394043,-535.73955761392,-1309.98932304778,"AustralPygmyOwl",25
2441,0,8.36736106872559,0,12.9544858932495,43.2526435852051,8.77696514129639,0.0199810136109591,0.000210617610719055,13.4913721084595,0,0.0226132292300463,77.7175750732422,187.270919799805,0.197675660252571,5.61154270172119,-510.73955761392,-1309.98932304778,"AustralPygmyOwl",25
2442,0,2.56199049949646,0,13.2401714324951,45.5645027160645,21.2044086456299,4.0098876953125,0.0720369815826416,9.86194515228271,0,1.07336688041687,63.2363395690918,104.55965423584,-0.39984992146492,8.98806858062744,-485.73955761392,-1309.98932304778,"AustralPygmyOwl",25
2443,1,6.32076263427734,0,12.6959352493286,46.8005256652832,37.7763175964355,1.50535368919373,0.0348223447799683,5.58129405975342,0,0.347891479730606,54.5949211120605,192.533950805664,0.197764679789543,7.62116813659668,-460.73955761392,-1309.98932304778,"AustralPygmyOwl",25
2444,1,2.59102725982666,0,12.6526823043823,47.2214241027832,40.3220062255859,0.00814140681177378,0.0190552603453398,4.07409334182739,0,0.385090112686157,54.8491363525391,185.423675537109,0.706831455230713,8.51550006866455,-435.73955761392,-1309.98932304778,"AustralPygmyOwl",25
2445,0,3.98441767692566,0,13.4579916000366,45.4355697631836,30.890926361084,0.036584060639143,0.0617413818836212,5.64648818969727,0,1.53435277938843,47.3891563415527,20.7109622955322,-0.000671614659950137,1.67327582836151,-410.73955761392,-1309.98932304778,"AustralPygmyOwl",25
2446,0,45.8265151977539,0,8.20014953613281,355.252258300781,0.106696620583534,0.150177374482155,0.472907841205597,44.1870231628418,45.2780532836914,0.124026156961918,6.99899530410767,107.012168884277,0.158291906118393,18.65163230896,-1185.73955761392,-1334.98932304778,"AustralPygmyOwl",25
2447,1,45.8265151977539,0,8.20014953613281,355.252258300781,0.106696620583534,0.150177374482155,0.472907841205597,44.1870231628418,45.2780532836914,0.124026156961918,6.99899530410767,107.012168884277,0.158291906118393,18.65163230896,-1160.73955761392,-1334.98932304778,"AustralPygmyOwl",25
2448,0,26.9923572540283,0,8.93487358093262,398.032592773438,0.249263018369675,0.389447927474976,0.425093293190002,40.646728515625,47.8849792480469,0.0918467119336128,5.49690246582031,142.788024902344,0.298096239566803,29.2730350494385,-1135.73955761392,-1334.98932304778,"AustralPygmyOwl",25
2449,0,26.9923572540283,0,8.93487358093262,398.032592773438,0.249263018369675,0.389447927474976,0.425093293190002,40.646728515625,47.8849792480469,0.0918467119336128,5.49690246582031,142.788024902344,0.298096239566803,29.2730350494385,-1110.73955761392,-1334.98932304778,"AustralPygmyOwl",25
2450,0,47.3818893432617,0,9.93914318084717,410.860076904297,0.0370102934539318,0.377719283103943,0.643302500247955,41.6044464111328,23.5294723510742,0.834151804447174,6.55528926849365,147.091003417969,-1.6301109790802,53.108814239502,-1060.73955761392,-1334.98932304778,"AustralPygmyOwl",25
2451,0,31.1913185119629,0,7.31866312026978,335.232025146484,4.21460390090942,2.59573101997375,0.892322599887848,38.8099975585938,19.2988033294678,7.305748462677,10.7473239898682,696.076599121094,1.84818315505981,192.361114501953,-1035.73955761392,-1334.98932304778,"AustralPygmyOwl",25
2452,1,26.7089557647705,1,6.64985227584839,278.351135253906,4.96021556854248,2.29348158836365,1.84023630619049,30.1310367584229,13.7011737823486,9.44373321533203,8.90079879760742,848.007141113281,2.55347800254822,178.454284667969,-1010.73955761392,-1334.98932304778,"AustralPygmyOwl",25
2453,1,22.5947208404541,0,6.74314832687378,226.198257446289,2.93971109390259,4.43200016021729,3.63650250434875,37.0943412780762,20.0741424560547,9.82812690734863,10.9409456253052,878.140747070312,-0.443219810724258,197.357452392578,-985.73955761392,-1334.98932304778,"AustralPygmyOwl",25
2454,0,12.7383327484131,0,6.20480871200562,153.930206298828,3.45245623588562,4.53412103652954,8.08650302886963,37.9051284790039,26.9010238647461,8.01180648803711,8.80324840545654,1038.72253417969,1.40772461891174,139.699676513672,-960.73955761392,-1334.98932304778,"AustralPygmyOwl",25
2455,1,4.02886199951172,0,7.32866716384888,114.205940246582,4.45511245727539,4.36332988739014,12.5672492980957,34.5681419372559,23.9307079315186,12.6922855377197,6.85195827484131,874.330261230469,-0.466278731822968,50.8105697631836,-935.73955761392,-1334.98932304778,"AustralPygmyOwl",25
2456,0,7.84090614318848,0,6.31868696212769,64.4818115234375,11.2602376937866,1.9454505443573,8.11537551879883,22.7820243835449,8.88496208190918,14.7669639587402,32.0466003417969,1142.13452148438,0.528688848018646,59.425163269043,-910.73955761392,-1334.98932304778,"AustralPygmyOwl",25
2457,1,3.10762071609497,0,8.15120124816895,47.2105484008789,36.4018592834473,2.09476137161255,0.55096572637558,10.3857412338257,0.285754919052124,7.41072559356689,42.5060615539551,859.761169433594,-0.615659475326538,33.8676834106445,-885.73955761392,-1334.98932304778,"AustralPygmyOwl",25
2458,0,4.0228533744812,0,8.11726474761963,32.2514495849609,33.0768928527832,0.510552942752838,0.0205590575933456,9.18336486816406,0.239458829164505,11.1580972671509,45.5957984924316,905.861755371094,0.181802749633789,32.1584892272949,-860.73955761392,-1334.98932304778,"AustralPygmyOwl",25
2459,1,7.22011232376099,0,7.98815393447876,24.9569454193115,42.8157615661621,0.987131774425507,0.0407092086970806,5.07994413375854,0.220065131783485,9.75417613983154,40.7248382568359,976.315979003906,1.11343467235565,40.8978500366211,-835.73955761392,-1334.98932304778,"AustralPygmyOwl",25
2460,0,5.05332183837891,0,8.87227535247803,22.5147953033447,43.4297981262207,1.21685922145844,0.472663551568985,3.17598438262939,0.67289012670517,7.87917613983154,42.3223648071289,851.328125,-0.429365962743759,33.5700645446777,-810.73955761392,-1334.98932304778,"AustralPygmyOwl",25
2461,0,14.3745012283325,0,8.3113431930542,21.5101795196533,46.7470512390137,0.469442754983902,1.19420087337494,1.11964964866638,0.968189179897308,6.74821805953979,42.3970832824707,987.300354003906,0.446650385856628,25.6004486083984,-785.73955761392,-1334.98932304778,"AustralPygmyOwl",25
2462,0,14.6407566070557,0,9.17251491546631,22.3457794189453,29.2024974822998,0.178211107850075,0.10042030364275,8.85117721557617,0.145929157733917,5.09161281585693,56.0090637207031,875.609558105469,0.402916222810745,42.1899032592773,-760.73955761392,-1334.98932304778,"AustralPygmyOwl",25
2463,0,4.32514381408691,0,11.3364486694336,27.7223148345947,32.268856048584,0.185365736484528,0.0363110154867172,6.87848901748657,0.00910473521798849,1.52386248111725,58.4392852783203,517.321533203125,-0.288572758436203,32.3119697570801,-735.73955761392,-1334.98932304778,"AustralPygmyOwl",25
2464,0,11.6289043426514,0,11.3719673156738,29.2723808288574,38.634578704834,0.162315055727959,0.0313733108341694,4.26491022109985,0.00774742476642132,0.433779507875443,55.9850425720215,525.351623535156,0.415984809398651,21.0591888427734,-710.73955761392,-1334.98932304778,"AustralPygmyOwl",25
2465,0,11.6315927505493,0,11.8206148147583,31.4859218597412,42.1444282531738,0.645951747894287,0.145499765872955,2.83757925033569,0,1.44421708583832,52.6306762695312,432.46533203125,-0.234256133437157,16.7685108184814,-685.73955761392,-1334.98932304778,"AustralPygmyOwl",25
2466,0,8.25493621826172,0,12.2577238082886,33.771842956543,48.1964378356934,1.5780200958252,0.159664571285248,0.446758031845093,0,3.07772755622864,45.8847770690918,337.989318847656,-0.0229427069425583,10.3447170257568,-660.73955761392,-1334.98932304778,"AustralPygmyOwl",25
2467,0,10.6211967468262,0,11.9539670944214,34.7050361633301,30.6722564697266,0.404924958944321,0,4.62434816360474,0,0.375398248434067,63.9105834960938,402.143341064453,0.17757374048233,17.1878051757812,-635.73955761392,-1334.98932304778,"AustralPygmyOwl",25
2468,1,6.02982473373413,0,12.539270401001,37.5158309936523,41.1393661499023,1.27204251289368,0.0246694497764111,2.44646906852722,0,1.36270534992218,53.7408332824707,281.719970703125,-0.268612921237946,12.0445156097412,-610.73955761392,-1334.98932304778,"AustralPygmyOwl",25
2469,1,4.73656749725342,0,12.2554998397827,38.5391159057617,19.8391990661621,0.0521865338087082,0.00173520506359637,6.62649583816528,0,0.0198296252638102,73.2629241943359,329.457092285156,0.0424176715314388,11.4869251251221,-585.73955761392,-1334.98932304778,"AustralPygmyOwl",25
2470,0,6.14401340484619,0,12.1893644332886,39.2519950866699,13.0462846755981,0,0,8.37972068786621,0,0,78.3217544555664,333.165252685547,0.208332523703575,12.1532917022705,-560.73955761392,-1334.98932304778,"AustralPygmyOwl",25
2471,1,4.33894824981689,0,12.5820732116699,40.6060256958008,14.0135259628296,0,0,9.54410648345947,0.0107701942324638,0.666144490242004,74.7519607543945,248.008239746094,-0.146423831582069,14.1596670150757,-535.73955761392,-1334.98932304778,"AustralPygmyOwl",25
2472,0,3.74288415908813,0,12.7065238952637,42.4057731628418,33.4830169677734,0.379351824522018,0.0171337090432644,6.68012523651123,0,1.40639746189117,57.9700393676758,203.164398193359,-0.0643275603652,14.2366256713867,-510.73955761392,-1334.98932304778,"AustralPygmyOwl",25
2473,0,5.79579782485962,0,12.3960599899292,43.7409400939941,45.0842247009277,0.0744595229625702,0.081035740673542,3.43450522422791,0,0.296945512294769,50.7921562194824,242.169967651367,0.154864832758904,4.98006010055542,-485.73955761392,-1334.98932304778,"AustralPygmyOwl",25
2474,1,4.56195306777954,0,12.2456426620483,44.6897659301758,46.2484359741211,0.0287224221974611,0,3.17565584182739,0,0,50.5499305725098,252.033706665039,0.0125848706811666,2.59048295021057,-460.73955761392,-1334.98932304778,"AustralPygmyOwl",25
2475,1,3.54862880706787,0,12.4194107055664,42.4729347229004,18.1429119110107,0.0220977254211903,0.0249258317053318,7.45010614395142,0,1.0357369184494,52.4397277832031,148.728073120117,0.107129439711571,10.3598556518555,-435.73955761392,-1334.98932304778,"AustralPygmyOwl",25
2476,1,45.8265151977539,0,8.20014953613281,355.252258300781,0.106696620583534,0.150177374482155,0.472907841205597,44.1870231628418,45.2780532836914,0.124026156961918,6.99899530410767,107.012168884277,0.158291906118393,18.65163230896,-1210.73955761392,-1359.98932304778,"AustralPygmyOwl",25
2477,0,45.8265151977539,0,8.20014953613281,355.252258300781,0.106696620583534,0.150177374482155,0.472907841205597,44.1870231628418,45.2780532836914,0.124026156961918,6.99899530410767,107.012168884277,0.158291906118393,18.65163230896,-1185.73955761392,-1359.98932304778,"AustralPygmyOwl",25
2478,0,45.8265151977539,0,8.20014953613281,355.252258300781,0.106696620583534,0.150177374482155,0.472907841205597,44.1870231628418,45.2780532836914,0.124026156961918,6.99899530410767,107.012168884277,0.158291906118393,18.65163230896,-1160.73955761392,-1359.98932304778,"AustralPygmyOwl",25
2479,0,26.9923572540283,0,8.93487358093262,398.032592773438,0.249263018369675,0.389447927474976,0.425093293190002,40.646728515625,47.8849792480469,0.0918467119336128,5.49690246582031,142.788024902344,0.298096239566803,29.2730350494385,-1135.73955761392,-1359.98932304778,"AustralPygmyOwl",25
2480,1,62.2632904052734,0,9.48977375030518,419.606109619141,0.421655178070068,1.02177178859711,0.275851488113403,27.864767074585,17.0307750701904,1.11415505409241,5.45977783203125,177.803970336914,0.178894221782684,60.6462593078613,-1060.73955761392,-1359.98932304778,"AustralPygmyOwl",25
2481,1,52.9834289550781,0,7.46281242370605,349.147491455078,3.37262320518494,2.47066426277161,1.28105664253235,38.3889350891113,20.9485034942627,6.01058006286621,9.46697998046875,634.396179199219,-0.754193186759949,168.749572753906,-1035.73955761392,-1359.98932304778,"AustralPygmyOwl",25
2482,1,44.9712142944336,1,6.32689189910889,277.894897460938,5.54703903198242,2.35946822166443,1.75333106517792,36.8840370178223,18.6596183776855,8.51212406158447,10.3871202468872,885.211975097656,-1.21571278572083,174.681015014648,-1010.73955761392,-1359.98932304778,"AustralPygmyOwl",25
2483,1,24.5113945007324,0,7.08911657333374,233.863128662109,2.68939423561096,5.93341159820557,3.44297480583191,40.0302238464355,25.5123252868652,6.95489597320557,8.14163303375244,796.862243652344,-0.27926978468895,195.612640380859,-985.73955761392,-1359.98932304778,"AustralPygmyOwl",25
2484,1,8.58559417724609,0,7.01191091537476,170.65185546875,1.80361104011536,7.89985990524292,7.986572265625,34.343204498291,27.1433792114258,9.94266414642334,9.37549209594727,860.573181152344,0.380760550498962,139.312591552734,-960.73955761392,-1359.98932304778,"AustralPygmyOwl",25
2485,0,10.671706199646,0,5.93848133087158,102.892845153809,6.56926393508911,6.86013221740723,9.51033210754395,26.858829498291,15.4303569793701,14.1862850189209,18.9247455596924,1113.04858398438,0.530101954936981,111.686531066895,-935.73955761392,-1359.98932304778,"AustralPygmyOwl",25
2486,1,3.85133481025696,0,7.45097732543945,67.3705062866211,19.5723628997803,2.35195732116699,2.37707567214966,19.3297920227051,2.32218360900879,10.9633140563965,42.9970932006836,912.148559570312,-0.402996599674225,33.1987419128418,-910.73955761392,-1359.98932304778,"AustralPygmyOwl",25
2487,1,4.32248163223267,0,7.0225133895874,43.6941032409668,26.4585781097412,0.929750680923462,0.0795043781399727,14.571270942688,0.22851949930191,11.6105842590332,45.3762893676758,1042.150390625,0.557138085365295,36.0743179321289,-885.73955761392,-1359.98932304778,"AustralPygmyOwl",25
2488,0,5.78500461578369,0,7.53847980499268,29.2562446594238,29.7151527404785,0.332706302404404,0.00796104781329632,10.5772972106934,0.0305043943226337,14.2928199768066,44.8417091369629,990.796142578125,-0.206773117184639,40.0066909790039,-860.73955761392,-1359.98932304778,"AustralPygmyOwl",25
2489,1,6.4541392326355,0,8.59146499633789,23.3809204101562,44.1768531799316,1.20662081241608,0.0390944853425026,4.30179929733276,0.0889767706394196,7.6493444442749,42.344425201416,838.492004394531,-0.870604634284973,28.7012557983398,-835.73955761392,-1359.98932304778,"AustralPygmyOwl",25
2490,1,5.42346668243408,0,8.83682823181152,20.456335067749,46.4624671936035,0.539694547653198,0.202812254428864,2.49635004997253,0.0687494277954102,6.0663013458252,43.7855834960938,835.977294921875,-0.258617550134659,30.1515350341797,-810.73955761392,-1359.98932304778,"AustralPygmyOwl",25
2491,0,4.07041549682617,0,9.58508968353271,21.2337226867676,45.4651260375977,1.22475051879883,0.19317726790905,2.04965233802795,0.590071201324463,6.55200576782227,41.9438781738281,722.178527832031,-0.363460123538971,16.9521293640137,-785.73955761392,-1359.98932304778,"AustralPygmyOwl",25
2492,1,6.06607866287231,0,9.74072742462158,21.434886932373,29.077564239502,0.260796248912811,0.0120182931423187,8.46040534973145,0.187822461128235,3.16615271568298,58.8241195678711,746.107727050781,-0.495757699012756,24.5176448822021,-760.73955761392,-1359.98932304778,"AustralPygmyOwl",25
2493,1,4.27479219436646,0,11.3028554916382,25.991584777832,26.6335754394531,0.131454631686211,0.155502870678902,9.42083740234375,0,1.49819302558899,61.8640518188477,496.402648925781,-0.250563234090805,19.9265460968018,-735.73955761392,-1359.98932304778,"AustralPygmyOwl",25
2494,0,5.80128383636475,0,12.1663627624512,29.6588478088379,36.1613311767578,1.4850527048111,0.151185050606728,4.75538444519043,0,2.98480296134949,54.412914276123,345.153564453125,-0.410291820764542,18.8821353912354,-710.73955761392,-1359.98932304778,"AustralPygmyOwl",25
2495,1,6.72010231018066,0,11.9216995239258,30.3541984558105,41.3283996582031,0.260678857564926,0.164955288171768,4.39066314697266,0,3.3738489151001,50.477294921875,391.560089111328,0.0403286851942539,31.5193386077881,-685.73955761392,-1359.98932304778,"AustralPygmyOwl",25
2496,1,6.24867486953735,0,12.3252582550049,32.607795715332,45.6171875,1.38932955265045,0.070140577852726,2.32972645759583,0,3.81345081329346,46.5130920410156,303.533935546875,-0.368455410003662,18.9283638000488,-660.73955761392,-1359.98932304778,"AustralPygmyOwl",25
