"site","occ.1","occ.2","occ.3","occ.4","occ.5","occ.6","occ.7","occ.8","occ.9","occ.10","occ.11","occ.12","occ.13","dur.1","dur.2","dur.3","dur.4","dur.5","dur.6","dur.7","dur.8","dur.9","dur.10","dur.11","dur.12","dur.13","time.1","time.2","time.3","time.4","time.5","time.6","time.7","time.8","time.9","time.10","time.11","time.12","time.13","nobs.1","nobs.2","nobs.3","nobs.4","nobs.5","nobs.6","nobs.7","nobs.8","nobs.9","nobs.10","nobs.11","nobs.12","nobs.13","distRoad","distCoast","jday.1","jday.2","jday.3","jday.4","jday.5","jday.6","jday.7","jday.8","jday.9","jday.10","jday.11","jday.12","jday.13","year.1","year.2","year.3","year.4","year.5","year.6","year.7","year.8","year.9","year.10","year.11","year.12","year.13","temp","precp","crop","evBroad","herb","shrub","tpi","tri","X","Y","species","resolution"
2288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,2.03857278823853,1374.49609375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,13,14.488353729248,23.0238838195801,5.0914158821106,27.616626739502,45.0025939941406,4.0656681060791,0.938274323940277,12.3636331558228,-548.23955761392,-2412.48932304778,"StriatedCaracara",10
2299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,97.5048217773438,1688.85754394531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,10.3554458618164,12.260232925415,0.488316565752029,1.73865497112274,49.0012321472168,2.59108185768127,0.652372896671295,144.901428222656,-928.23955761392,-2422.48932304778,"StriatedCaracara",10
2300,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,NA,91.6061096191406,1961.77038574219,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,12,NA,11.9768867492676,10.4105463027954,1.56684935092926,3.54817843437195,30.6187324523926,3.45749711990356,-6.94585275650024,116.141548156738,-918.23955761392,-2422.48932304778,"StriatedCaracara",10
2315,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,3,9.1828670501709,13739.4853515625,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,13,12.9470415115356,16.6623191833496,0.590682804584503,36.6454315185547,12.8007822036743,5.21220016479492,-0.936532557010651,30.9238948822021,-758.23955761392,-2422.48932304778,"StriatedCaracara",10
2316,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,9.1828670501709,13739.4853515625,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,12.9470415115356,16.6623191833496,0.590682804584503,36.6454315185547,12.8007822036743,5.21220016479492,-0.936532557010651,30.9238948822021,-748.23955761392,-2422.48932304778,"StriatedCaracara",10
2317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,15.9853429794312,19514.80078125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,12.2210855484009,15.4909830093384,0.875829994678497,36.9718399047852,17.3953266143799,6.03406858444214,-0.80292683839798,68.4488372802734,-738.23955761392,-2422.48932304778,"StriatedCaracara",10
2318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,23.9585571289062,22571.48828125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,12.2449426651001,15.0547485351562,1.80216073989868,32.8098907470703,24.7901649475098,7.84464168548584,-1.69380581378937,69.0620727539062,-728.23955761392,-2422.48932304778,"StriatedCaracara",10
2319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,30.6549072265625,26272.21484375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,12.0291767120361,14.8354806900024,1.63029706478119,35.5092620849609,23.5751762390137,5.53016090393066,1.32426309585571,55.212890625,-718.23955761392,-2422.48932304778,"StriatedCaracara",10
2324,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,7.03526926040649,47758.5859375,NA,NA,NA,NA,NA,NA,NA,NA,NA,348,NA,297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,12,NA,13.3126621246338,16.7563419342041,0.79652202129364,7.93054628372192,14.8865222930908,3.81825304031372,-0.436900407075882,7.25841903686523,-668.23955761392,-2422.48932304778,"StriatedCaracara",10
2325,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,45,1,NA,180,NA,60,NA,NA,NA,NA,NA,NA,NA,11,18,NA,15,NA,8,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,1.69938230514526,48850.1953125,NA,NA,NA,NA,NA,NA,337,24,NA,350,NA,42,NA,NA,NA,NA,NA,NA,NA,7,8,NA,10,NA,12,NA,13.850775718689,15.5043487548828,3.44407415390015,21.8218517303467,46.4419403076172,11.8868503570557,0.375474989414215,11.5306091308594,-658.23955761392,-2422.48932304778,"StriatedCaracara",10
2327,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2.89529848098755,43957.6953125,NA,NA,NA,NA,NA,NA,NA,NA,NA,355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,14.3122510910034,15.699688911438,3.52149939537048,16.9175910949707,49.6664085388184,18.6649913787842,-0.705288827419281,17.844030380249,-638.23955761392,-2422.48932304778,"StriatedCaracara",10
2334,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,240,NA,10,NA,NA,NA,NA,NA,164,2,NA,NA,NA,16,NA,16,NA,NA,NA,NA,NA,15,11,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,2,1,2.9881157875061,5655.5048828125,NA,NA,NA,29,NA,283,NA,NA,NA,NA,NA,273,339,NA,NA,NA,4,NA,6,NA,NA,NA,NA,NA,12,13,15.0582990646362,21.8334674835205,2.55162477493286,15.4411115646362,52.038818359375,24.7102642059326,-1.23071992397308,13.2740745544434,-568.23955761392,-2422.48932304778,"StriatedCaracara",10
2336,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,9,20,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,9,10,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,1,2.03857278823853,1374.49609375,NA,NA,NA,NA,NA,NA,16,334,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,7,8,NA,NA,NA,NA,13,14.488353729248,23.0238838195801,5.0914158821106,27.616626739502,45.0025939941406,4.0656681060791,0.938274323940277,12.3636331558228,-548.23955761392,-2422.48932304778,"StriatedCaracara",10
2360,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,23.5385818481445,16787.46875,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,13,12.0079879760742,15.2963466644287,1.8798520565033,31.3973617553711,29.6755275726318,9.00215911865234,3.18940925598145,57.6832275390625,-748.23955761392,-2432.48932304778,"StriatedCaracara",10
2365,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,180,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,NA,NA,NA,34.1929321289062,30206.375,NA,NA,NA,NA,NA,NA,NA,336,318,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,10,NA,NA,NA,12.1294288635254,14.6159648895264,2.62776160240173,32.5282135009766,26.7658653259277,4.02560567855835,-0.456087082624435,43.1176795959473,-698.23955761392,-2432.48932304778,"StriatedCaracara",10
2368,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,23,NA,130,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,14,NA,17,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,2,NA,12.3413972854614,42138.484375,NA,NA,NA,NA,NA,39,NA,24,NA,NA,NA,257,NA,NA,NA,NA,NA,NA,6,NA,8,NA,NA,NA,12,NA,12.3476629257202,15.8521156311035,0.244035705924034,19.420446395874,17.41139793396,9.58441543579102,1.32563018798828,56.0348358154297,-668.23955761392,-2432.48932304778,"StriatedCaracara",10
2369,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,107,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,6.15742254257202,44728.3359375,NA,NA,NA,NA,NA,NA,NA,318,NA,NA,NA,NA,315,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,13,12.5927629470825,15.2068500518799,0.383290618658066,31.112621307373,27.5268516540527,9.16488456726074,0.0655968487262726,49.6796188354492,-658.23955761392,-2432.48932304778,"StriatedCaracara",10
2370,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,180,35,27,5,10,17,20,150,42,NA,NA,NA,NA,9,5,10,21,12,17,19,9,17,NA,NA,NA,NA,2,1,1,1,1,1,1,2,2,2.37798118591309,46717.2265625,NA,NA,NA,NA,314,282,315,334,285,251,340,298,282,NA,NA,NA,NA,5,6,7,8,9,10,11,12,13,13.7330341339111,15.0448446273804,2.8331561088562,28.0785102844238,43.890510559082,9.64390182495117,-1.17706668376923,21.926586151123,-648.23955761392,-2432.48932304778,"StriatedCaracara",10
