"site","dummy","distRoad","occ","temp","precp","barren","crop","decBroad","mixed","herb","shrub","elev","tpi","tri","X","Y","species","resolution"
32,1,5.52540445327759,0,14.7480764389038,13.5136947631836,3.79683995246887,35.0662078857422,1.02733647823334,7.48599243164062,13.4024410247803,33.5717544555664,843.1142578125,-1.40760612487793,80.8483047485352,-943.23955761392,-237.48932304778,"WhiteTroatedCaracara",20
33,1,8.79123401641846,0,8.60809135437012,17.9035339355469,27.5331439971924,3.25169062614441,0.0279640778899193,9.85909175872803,11.9407720565796,44.8240432739258,2070.1484375,0.924949645996094,176.499160766602,-923.23955761392,-237.48932304778,"WhiteTroatedCaracara",20
34,1,3.82690525054932,0,5.9832124710083,21.134859085083,44.1214637756348,1.94400227069855,0,7.38893508911133,5.39412069320679,40.556583404541,2529.212890625,0.408506572246552,234.625396728516,-903.23955761392,-237.48932304778,"WhiteTroatedCaracara",20
35,0,3.82690525054932,0,5.9832124710083,21.134859085083,44.1214637756348,1.94400227069855,0,7.38893508911133,5.39412069320679,40.556583404541,2529.212890625,0.408506572246552,234.625396728516,-883.23955761392,-237.48932304778,"WhiteTroatedCaracara",20
36,0,4.81380844116211,0,11.2803630828857,78.7359848022461,5.2957615852356,1.6761519908905,0.133883073925972,9.81501770019531,1.11629581451416,81.7990112304688,1582.75988769531,-1.90337729454041,90.5515747070312,-823.23955761392,-237.48932304778,"WhiteTroatedCaracara",20
37,1,4.81380844116211,0,11.2803630828857,78.7359848022461,5.2957615852356,1.6761519908905,0.133883073925972,9.81501770019531,1.11629581451416,81.7990112304688,1582.75988769531,-1.90337729454041,90.5515747070312,-803.23955761392,-237.48932304778,"WhiteTroatedCaracara",20
38,1,4.03362607955933,0,15.0245265960693,13.3992004394531,3.44194650650024,34.0228118896484,1.14217889308929,8.74757957458496,13.4150857925415,32.5806999206543,918.420471191406,-0.345733046531677,98.8162078857422,-943.23955761392,-257.48932304778,"WhiteTroatedCaracara",20
39,1,3.96613121032715,0,3.72055125236511,23.6224212646484,58.0246543884277,0.141413509845734,0,4.37953090667725,2.26811909675598,34.353385925293,2857.14331054688,3.62845635414124,248.413909912109,-923.23955761392,-257.48932304778,"WhiteTroatedCaracara",20
40,1,3.96613121032715,0,3.72055125236511,23.6224212646484,58.0246543884277,0.141413509845734,0,4.37953090667725,2.26811909675598,34.353385925293,2857.14331054688,3.62845635414124,248.413909912109,-903.23955761392,-257.48932304778,"WhiteTroatedCaracara",20
41,0,4.51262903213501,0,0.647509336471558,29.3971633911133,67.6327438354492,0.0121191274374723,0,2.98241066932678,5.36676073074341,23.0577220916748,3301.40380859375,-1.57635939121246,221.25846862793,-883.23955761392,-257.48932304778,"WhiteTroatedCaracara",20
42,0,2.99061131477356,0,8.98091125488281,67.4246368408203,5.67790174484253,0.442874789237976,0.000392865011235699,9.47430419921875,0.25235903263092,84.1476440429688,2017.12719726562,-1.92673981189728,96.7627944946289,-823.23955761392,-257.48932304778,"WhiteTroatedCaracara",20
43,1,2.99061131477356,0,8.98091125488281,67.4246368408203,5.67790174484253,0.442874789237976,0.000392865011235699,9.47430419921875,0.25235903263092,84.1476440429688,2017.12719726562,-1.92673981189728,96.7627944946289,-803.23955761392,-257.48932304778,"WhiteTroatedCaracara",20
44,1,2.4045045375824,0,14.9068355560303,12.8243169784546,2.15724277496338,21.1153621673584,5.58610153198242,5.73785877227783,24.9885196685791,25.1671562194824,297.781646728516,-0.166572034358978,21.0862197875977,-1063.23955761392,-277.48932304778,"WhiteTroatedCaracara",20
